file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_4_4_16S.1.fq.gz       FASTQ   DNA     71,381  10,207,483      143      143      143  71.5  143  71.5        0  143   97.13   93.47
V10_CKI_N_4_4_16S.2.fq.gz       FASTQ   DNA     71,381  10,207,483      143      143      143  71.5  143  71.5        0  143   96.78   92.92
V10_CKI_N_4_5_16S.1.fq.gz       FASTQ   DNA    119,109  17,032,587      143      143      143  71.5  143  71.5        0  143   97.28   93.82
V10_CKI_N_4_5_16S.2.fq.gz       FASTQ   DNA    119,109  17,032,587      143      143      143  71.5  143  71.5        0  143   96.87   92.93
V10_CKI_N_4_DI_16S.1.fq.gz      FASTQ   DNA     37,680   5,388,240      143      143      143  71.5  143  71.5        0  143   96.99   93.18
V10_CKI_N_4_DI_16S.2.fq.gz      FASTQ   DNA     37,680   5,388,240      143      143      143  71.5  143  71.5        0  143    96.8   92.98
V10_CKI_N_4_WC_16S.1.fq.gz      FASTQ   DNA      1,104     157,872      143      143      143  71.5  143  71.5        0  143   95.14   90.81
V10_CKI_N_4_WC_16S.2.fq.gz      FASTQ   DNA      1,104     157,872      143      143      143  71.5  143  71.5        0  143   93.44    88.2
V10_CKI_N_5_1_16S.1.fq.gz       FASTQ   DNA     69,009   9,868,287      143      143      143  71.5  143  71.5        0  143   97.23   93.83
V10_CKI_N_5_1_16S.2.fq.gz       FASTQ   DNA     69,009   9,868,287      143      143      143  71.5  143  71.5        0  143   95.97   91.38
V10_CKI_N_5_2_16S.1.fq.gz       FASTQ   DNA     71,573  10,234,939      143      143      143  71.5  143  71.5        0  143   96.59   92.66
V10_CKI_N_5_2_16S.2.fq.gz       FASTQ   DNA     71,573  10,234,939      143      143      143  71.5  143  71.5        0  143      96   91.59
V10_CKI_N_5_3_16S.1.fq.gz       FASTQ   DNA     52,351   7,486,193      143      143      143  71.5  143  71.5        0  143   95.94   91.56
V10_CKI_N_5_3_16S.2.fq.gz       FASTQ   DNA     52,351   7,486,193      143      143      143  71.5  143  71.5        0  143   96.16   91.76
V10_CKI_N_5_4_16S.1.fq.gz       FASTQ   DNA    155,713  22,266,959      143      143      143  71.5  143  71.5        0  143   96.58    92.7
V10_CKI_N_5_4_16S.2.fq.gz       FASTQ   DNA    155,713  22,266,959      143      143      143  71.5  143  71.5        0  143   95.83   91.33
V10_CKI_N_5_5_16S.1.fq.gz       FASTQ   DNA     87,728  12,545,104      143      143      143  71.5  143  71.5        0  143    96.7   92.84
V10_CKI_N_5_5_16S.2.fq.gz       FASTQ   DNA     87,728  12,545,104      143      143      143  71.5  143  71.5        0  143   96.51   92.46
V10_CKI_N_5_DI_16S.1.fq.gz      FASTQ   DNA      4,347     621,621      143      143      143  71.5  143  71.5        0  143   96.64   92.81
V10_CKI_N_5_DI_16S.2.fq.gz      FASTQ   DNA      4,347     621,621      143      143      143  71.5  143  71.5        0  143   95.94   91.48
