file                            format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_14_DI_16S.1.fq.gz     FASTQ   DNA      2,943     420,849      143      143      143  71.5  143  71.5        0  143   95.29   90.46
V10_CKI_N_14_DI_16S.2.fq.gz     FASTQ   DNA      2,943     420,849      143      143      143  71.5  143  71.5        0  143   95.34   90.29
V10_CKI_N_14_WC_16S.1.fq.gz     FASTQ   DNA      8,297   1,186,471      143      143      143  71.5  143  71.5        0  143   94.55   89.09
V10_CKI_N_14_WC_16S.2.fq.gz     FASTQ   DNA      8,297   1,186,471      143      143      143  71.5  143  71.5        0  143    95.7   90.72
V10_CKI_N_1_5_16S.1.fq.gz       FASTQ   DNA    133,450  19,083,350      143      143      143  71.5  143  71.5        0  143   95.94   91.76
V10_CKI_N_1_5_16S.2.fq.gz       FASTQ   DNA    133,450  19,083,350      143      143      143  71.5  143  71.5        0  143   96.31   92.11
V10_CKI_N_1_DI_16S.1.fq.gz      FASTQ   DNA      8,173   1,168,739      143      143      143  71.5  143  71.5        0  143   94.71   89.99
V10_CKI_N_1_DI_16S.2.fq.gz      FASTQ   DNA      8,173   1,168,739      143      143      143  71.5  143  71.5        0  143   95.26   90.56
V10_CKI_N_1_WC_16S.1.fq.gz      FASTQ   DNA     16,106   2,303,158      143      143      143  71.5  143  71.5        0  143   94.02   88.74
V10_CKI_N_1_WC_16S.2.fq.gz      FASTQ   DNA     16,106   2,303,158      143      143      143  71.5  143  71.5        0  143   94.72   89.61
V10_CKI_N_2_1_16S.1.fq.gz       FASTQ   DNA    220,304  31,503,472      143      143      143  71.5  143  71.5        0  143   95.35   91.11
V10_CKI_N_2_1_16S.2.fq.gz       FASTQ   DNA    220,304  31,503,472      143      143      143  71.5  143  71.5        0  143   95.62   91.19
V10_CKI_N_2_2_16S.1.fq.gz       FASTQ   DNA    176,551  25,246,793      143      143      143  71.5  143  71.5        0  143   95.67    91.6
V10_CKI_N_2_2_16S.2.fq.gz       FASTQ   DNA    176,551  25,246,793      143      143      143  71.5  143  71.5        0  143   95.73   91.39
V10_CKI_N_2_3_16S.1.fq.gz       FASTQ   DNA    105,648  15,107,664      143      143      143  71.5  143  71.5        0  143   93.78   87.92
V10_CKI_N_2_3_16S.2.fq.gz       FASTQ   DNA    105,648  15,107,664      143      143      143  71.5  143  71.5        0  143   96.61   92.73
V10_CKI_N_2_4_16S.1.fq.gz       FASTQ   DNA     50,519   7,224,217      143      143      143  71.5  143  71.5        0  143   93.96      88
V10_CKI_N_2_4_16S.2.fq.gz       FASTQ   DNA     50,519   7,224,217      143      143      143  71.5  143  71.5        0  143   96.82   93.09
V10_CKI_N_2_5_16S.1.fq.gz       FASTQ   DNA    131,509  18,805,787      143      143      143  71.5  143  71.5        0  143   94.56   88.93
V10_CKI_N_2_5_16S.2.fq.gz       FASTQ   DNA    131,509  18,805,787      143      143      143  71.5  143  71.5        0  143   96.72    92.9
V10_CKI_N_2_DI_16S.1.fq.gz      FASTQ   DNA      9,976   1,426,568      143      143      143  71.5  143  71.5        0  143   92.95   86.87
V10_CKI_N_2_DI_16S.2.fq.gz      FASTQ   DNA      9,976   1,426,568      143      143      143  71.5  143  71.5        0  143   96.13   92.24
V10_CKI_N_2_WC_16S.1.fq.gz      FASTQ   DNA     14,739   2,107,677      143      143      143  71.5  143  71.5        0  143   92.77   86.36
V10_CKI_N_2_WC_16S.2.fq.gz      FASTQ   DNA     14,739   2,107,677      143      143      143  71.5  143  71.5        0  143   96.29   92.21
V10_CKI_N_3_1_16S.1.fq.gz       FASTQ   DNA     82,578  11,808,654      143      143      143  71.5  143  71.5        0  143   94.29   88.52
