file                               format  type  num_seqs     sum_len  min_len  avg_len  max_len    Q1   Q2    Q3  sum_gap  N50  Q20(%)  Q30(%)
V10_CKI_N_25_5_MiFish.2.fq.gz      FASTQ   DNA     98,161  15,803,921      161      161      161  80.5  161  80.5        0  161   95.99   91.46
V10_CKI_N_25_DI_MiFish.1.fq.gz     FASTQ   DNA     25,350   4,081,350      161      161      161  80.5  161  80.5        0  161   94.06   88.45
V10_CKI_N_25_DI_MiFish.2.fq.gz     FASTQ   DNA     25,350   4,081,350      161      161      161  80.5  161  80.5        0  161   96.16   91.57
V10_CKI_N_25_WC_MiFish.1.fq.gz     FASTQ   DNA     61,196   9,852,556      161      161      161  80.5  161  80.5        0  161   94.12   88.81
V10_CKI_N_25_WC_MiFish.2.fq.gz     FASTQ   DNA     61,196   9,852,556      161      161      161  80.5  161  80.5        0  161   95.86   91.28
V10_CKI_N_26_1_MiFish.1.fq.gz      FASTQ   DNA     93,395  15,036,595      161      161      161  80.5  161  80.5        0  161   94.65   89.53
V10_CKI_N_26_1_MiFish.2.fq.gz      FASTQ   DNA     93,395  15,036,595      161      161      161  80.5  161  80.5        0  161   96.14   91.75
V10_CKI_N_26_2_MiFish.1.fq.gz      FASTQ   DNA     62,693  10,093,573      161      161      161  80.5  161  80.5        0  161   94.78   89.86
V10_CKI_N_26_2_MiFish.2.fq.gz      FASTQ   DNA     62,693  10,093,573      161      161      161  80.5  161  80.5        0  161   96.16   91.87
V10_CKI_N_26_3_MiFish.1.fq.gz      FASTQ   DNA     67,844  10,922,884      161      161      161  80.5  161  80.5        0  161   94.61    89.5
V10_CKI_N_26_3_MiFish.2.fq.gz      FASTQ   DNA     67,844  10,922,884      161      161      161  80.5  161  80.5        0  161   96.16   92.03
V10_CKI_N_26_4_MiFish.1.fq.gz      FASTQ   DNA     84,500  13,604,500      161      161      161  80.5  161  80.5        0  161   94.53   89.37
V10_CKI_N_26_4_MiFish.2.fq.gz      FASTQ   DNA     84,500  13,604,500      161      161      161  80.5  161  80.5        0  161   96.11   91.69
V10_CKI_N_26_5_MiFish.1.fq.gz      FASTQ   DNA    114,916  18,501,476      161      161      161  80.5  161  80.5        0  161   94.61   89.37
V10_CKI_N_26_5_MiFish.2.fq.gz      FASTQ   DNA    114,916  18,501,476      161      161      161  80.5  161  80.5        0  161   96.01   91.48
V10_CKI_N_26_DI_MiFish.1.fq.gz     FASTQ   DNA     53,151   8,557,311      161      161      161  80.5  161  80.5        0  161   92.44   85.67
V10_CKI_N_26_DI_MiFish.2.fq.gz     FASTQ   DNA     53,151   8,557,311      161      161      161  80.5  161  80.5        0  161   95.96   91.73
V10_CKI_N_26_WC_MiFish.1.fq.gz     FASTQ   DNA     83,416  13,429,976      161      161      161  80.5  161  80.5        0  161   94.47   89.16
V10_CKI_N_26_WC_MiFish.2.fq.gz     FASTQ   DNA     83,416  13,429,976      161      161      161  80.5  161  80.5        0  161   96.33   92.03
V10_CKI_N_27_1_MiFish.1.fq.gz      FASTQ   DNA     17,983   2,895,263      161      161      161  80.5  161  80.5        0  161   94.21   88.83
V10_CKI_N_27_1_MiFish.2.fq.gz      FASTQ   DNA     17,983   2,895,263      161      161      161  80.5  161  80.5        0  161   95.69   90.97
V10_CKI_N_27_2_MiFish.1.fq.gz      FASTQ   DNA     39,013   6,281,093      161      161      161  80.5  161  80.5        0  161    94.1   88.79
V10_CKI_N_27_2_MiFish.2.fq.gz      FASTQ   DNA     39,013   6,281,093      161      161      161  80.5  161  80.5        0  161   95.59   90.82
V10_CKI_N_27_3_MiFish.1.fq.gz      FASTQ   DNA     43,789   7,050,029      161      161      161  80.5  161  80.5        0  161   94.41   89.17
V10_CKI_N_27_3_MiFish.2.fq.gz      FASTQ   DNA     43,789   7,050,029      161      161      161  80.5  161  80.5        0  161   96.08   91.73
V10_CKI_N_27_4_MiFish.1.fq.gz      FASTQ   DNA     57,716   9,292,276      161      161      161  80.5  161  80.5        0  161   94.56   89.62
V10_CKI_N_27_4_MiFish.2.fq.gz      FASTQ   DNA     57,716   9,292,276      161      161      161  80.5  161  80.5        0  161   95.96   91.63
V10_CKI_N_27_5_MiFish.1.fq.gz      FASTQ   DNA     60,961   9,814,721      161      161      161  80.5  161  80.5        0  161   94.73   89.76
V10_CKI_N_27_5_MiFish.2.fq.gz      FASTQ   DNA     60,961   9,814,721      161      161      161  80.5  161  80.5        0  161   96.02   91.55
V10_CKI_N_27_DI_MiFish.1.fq.gz     FASTQ   DNA     29,159   4,694,599      161      161      161  80.5  161  80.5        0  161   94.55   89.56
V10_CKI_N_27_DI_MiFish.2.fq.gz     FASTQ   DNA     29,159   4,694,599      161      161      161  80.5  161  80.5        0  161   96.35   92.03
V10_CKI_N_27_WC_MiFish.1.fq.gz     FASTQ   DNA     31,227   5,027,547      161      161      161  80.5  161  80.5        0  161   94.44   89.36
V10_CKI_N_27_WC_MiFish.2.fq.gz     FASTQ   DNA     31,227   5,027,547      161      161      161  80.5  161  80.5        0  161   96.11   91.54
V10_CKI_N_28_1_MiFish.1.fq.gz      FASTQ   DNA     38,710   6,232,310      161      161      161  80.5  161  80.5        0  161   94.64   89.54
V10_CKI_N_28_1_MiFish.2.fq.gz      FASTQ   DNA     38,710   6,232,310      161      161      161  80.5  161  80.5        0  161   96.23   91.86
V10_CKI_N_28_2_MiFish.1.fq.gz      FASTQ   DNA     12,129   1,952,769      161      161      161  80.5  161  80.5        0  161   94.54   89.46
V10_CKI_N_28_2_MiFish.2.fq.gz      FASTQ   DNA     12,129   1,952,769      161      161      161  80.5  161  80.5        0  161   95.77   91.13
V10_CKI_N_28_3_MiFish.1.fq.gz      FASTQ   DNA     28,193   4,539,073      161      161      161  80.5  161  80.5        0  161   94.41    89.2
V10_CKI_N_28_3_MiFish.2.fq.gz      FASTQ   DNA     28,193   4,539,073      161      161      161  80.5  161  80.5        0  161   95.68    91.1
V10_CKI_N_28_4_MiFish.1.fq.gz      FASTQ   DNA     38,117   6,136,837      161      161      161  80.5  161  80.5        0  161   94.28   88.72
V10_CKI_N_28_4_MiFish.2.fq.gz      FASTQ   DNA     38,117   6,136,837      161      161      161  80.5  161  80.5        0  161   95.59   90.51
V10_CKI_N_28_5_MiFish.1.fq.gz      FASTQ   DNA     42,966   6,917,526      161      161      161  80.5  161  80.5        0  161    94.2    88.8
V10_CKI_N_28_5_MiFish.2.fq.gz      FASTQ   DNA     42,966   6,917,526      161      161      161  80.5  161  80.5        0  161   95.91   91.49
V10_CKI_N_28_DI_MiFish.1.fq.gz     FASTQ   DNA     17,964   2,892,204      161      161      161  80.5  161  80.5        0  161    94.5   89.31
V10_CKI_N_28_DI_MiFish.2.fq.gz     FASTQ   DNA     17,964   2,892,204      161      161      161  80.5  161  80.5        0  161   96.04   91.61
V10_CKI_N_28_WC_MiFish.1.fq.gz     FASTQ   DNA     17,574   2,829,414      161      161      161  80.5  161  80.5        0  161   94.14   88.71
V10_CKI_N_28_WC_MiFish.2.fq.gz     FASTQ   DNA     17,574   2,829,414      161      161      161  80.5  161  80.5        0  161   95.97   91.42
V10_CKI_N_29_1_MiFish.1.fq.gz      FASTQ   DNA    114,617  18,453,337      161      161      161  80.5  161  80.5        0  161   94.63   89.69
V10_CKI_N_29_1_MiFish.2.fq.gz      FASTQ   DNA    114,617  18,453,337      161      161      161  80.5  161  80.5        0  161   95.76   91.18
V10_CKI_N_29_2_MiFish.1.fq.gz      FASTQ   DNA     72,738  11,710,818      161      161      161  80.5  161  80.5        0  161   94.28   89.14
V10_CKI_N_29_2_MiFish.2.fq.gz      FASTQ   DNA     72,738  11,710,818      161      161      161  80.5  161  80.5        0  161    95.6   90.93
V10_CKI_N_29_3_MiFish.1.fq.gz      FASTQ   DNA     88,493  14,247,373      161      161      161  80.5  161  80.5        0  161   93.29   87.15
V10_CKI_N_29_3_MiFish.2.fq.gz      FASTQ   DNA     88,493  14,247,373      161      161      161  80.5  161  80.5        0  161   95.95   91.29
V10_CKI_N_29_4_MiFish.1.fq.gz      FASTQ   DNA     51,924   8,359,764      161      161      161  80.5  161  80.5        0  161   93.44   87.42
V10_CKI_N_29_4_MiFish.2.fq.gz      FASTQ   DNA     51,924   8,359,764      161      161      161  80.5  161  80.5        0  161   96.28   91.93
V10_CKI_N_29_5_MiFish.1.fq.gz      FASTQ   DNA    134,897  21,718,417      161      161      161  80.5  161  80.5        0  161   93.59   87.66
V10_CKI_N_29_5_MiFish.2.fq.gz      FASTQ   DNA    134,897  21,718,417      161      161      161  80.5  161  80.5        0  161   95.87    91.3
V10_CKI_N_29_DI_MiFish.1.fq.gz     FASTQ   DNA     42,434   6,831,874      161      161      161  80.5  161  80.5        0  161   93.45   87.49
V10_CKI_N_29_DI_MiFish.2.fq.gz     FASTQ   DNA     42,434   6,831,874      161      161      161  80.5  161  80.5        0  161   96.17   91.88
V10_CKI_N_29_WC_MiFish.1.fq.gz     FASTQ   DNA     47,492   7,646,212      161      161      161  80.5  161  80.5        0  161   93.16   87.01
V10_CKI_N_29_WC_MiFish.2.fq.gz     FASTQ   DNA     47,492   7,646,212      161      161      161  80.5  161  80.5        0  161   96.21   91.71
V10_CKI_N_30_1_MiFish.1.fq.gz      FASTQ   DNA    139,452  22,451,772      161      161      161  80.5  161  80.5        0  161   93.52   87.77
V10_CKI_N_30_1_MiFish.2.fq.gz      FASTQ   DNA    139,452  22,451,772      161      161      161  80.5  161  80.5        0  161   95.61   90.77
V10_CKI_N_30_2_MiFish.1.fq.gz      FASTQ   DNA    125,700  20,237,700      161      161      161  80.5  161  80.5        0  161   93.56    87.8
V10_CKI_N_30_2_MiFish.2.fq.gz      FASTQ   DNA    125,700  20,237,700      161      161      161  80.5  161  80.5        0  161   95.81   91.21
V10_CKI_N_30_3_MiFish.1.fq.gz      FASTQ   DNA    114,650  18,458,650      161      161      161  80.5  161  80.5        0  161   93.65   87.96
V10_CKI_N_30_3_MiFish.2.fq.gz      FASTQ   DNA    114,650  18,458,650      161      161      161  80.5  161  80.5        0  161   95.62   90.82
V10_CKI_N_30_4_MiFish.1.fq.gz      FASTQ   DNA     83,796  13,491,156      161      161      161  80.5  161  80.5        0  161   93.74    88.1
V10_CKI_N_30_4_MiFish.2.fq.gz      FASTQ   DNA     83,796  13,491,156      161      161      161  80.5  161  80.5        0  161    96.1    91.6
V10_CKI_N_30_5_MiFish.1.fq.gz      FASTQ   DNA     43,090   6,937,490      161      161      161  80.5  161  80.5        0  161   94.58   89.47
V10_CKI_N_30_5_MiFish.2.fq.gz      FASTQ   DNA     43,090   6,937,490      161      161      161  80.5  161  80.5        0  161   95.88    91.2
V10_CKI_N_30_DI_MiFish.1.fq.gz     FASTQ   DNA      5,753     926,233      161      161      161  80.5  161  80.5        0  161    93.8   88.39
V10_CKI_N_30_DI_MiFish.2.fq.gz     FASTQ   DNA      5,753     926,233      161      161      161  80.5  161  80.5        0  161   95.01   89.91
V10_CKI_N_30_WC_MiFish.1.fq.gz     FASTQ   DNA      6,904   1,111,544      161      161      161  80.5  161  80.5        0  161   93.93   88.56
V10_CKI_N_30_WC_MiFish.2.fq.gz     FASTQ   DNA      6,904   1,111,544      161      161      161  80.5  161  80.5        0  161   94.59   89.38
V10_CKI_N_31_1_MiFish.1.fq.gz      FASTQ   DNA     77,616  12,496,176      161      161      161  80.5  161  80.5        0  161   94.32   89.14
V10_CKI_N_31_1_MiFish.2.fq.gz      FASTQ   DNA     77,616  12,496,176      161      161      161  80.5  161  80.5        0  161    94.7   89.54
V10_CKI_N_31_2_MiFish.1.fq.gz      FASTQ   DNA     83,498  13,443,178      161      161      161  80.5  161  80.5        0  161   94.63   89.61
V10_CKI_N_31_2_MiFish.2.fq.gz      FASTQ   DNA     83,498  13,443,178      161      161      161  80.5  161  80.5        0  161   95.53   90.64
V10_CKI_N_31_3_MiFish.1.fq.gz      FASTQ   DNA    107,363  17,285,443      161      161      161  80.5  161  80.5        0  161   94.45   89.41
V10_CKI_N_31_3_MiFish.2.fq.gz      FASTQ   DNA    107,363  17,285,443      161      161      161  80.5  161  80.5        0  161   95.21   90.45
V10_CKI_N_31_4_MiFish.1.fq.gz      FASTQ   DNA    131,020  21,094,220      161      161      161  80.5  161  80.5        0  161   94.28   89.15
V10_CKI_N_31_4_MiFish.2.fq.gz      FASTQ   DNA    131,020  21,094,220      161      161      161  80.5  161  80.5        0  161   95.48   90.71
V10_CKI_N_31_5_MiFish.1.fq.gz      FASTQ   DNA     90,669  14,597,709      161      161      161  80.5  161  80.5        0  161   94.47   89.45
V10_CKI_N_31_5_MiFish.2.fq.gz      FASTQ   DNA     90,669  14,597,709      161      161      161  80.5  161  80.5        0  161   95.26   90.45
V10_CKI_N_31_DI_MiFish.1.fq.gz     FASTQ   DNA      4,886     786,646      161      161      161  80.5  161  80.5        0  161   91.58   84.32
V10_CKI_N_31_DI_MiFish.2.fq.gz     FASTQ   DNA      4,886     786,646      161      161      161  80.5  161  80.5        0  161   95.91   91.34
V10_CKI_N_31_WC_MiFish.1.fq.gz     FASTQ   DNA     11,003   1,771,483      161      161      161  80.5  161  80.5        0  161   93.37    87.8
V10_CKI_N_31_WC_MiFish.2.fq.gz     FASTQ   DNA     11,003   1,771,483      161      161      161  80.5  161  80.5        0  161   94.97   89.85
V10_CKI_N_32_1_MiFish.1.fq.gz      FASTQ   DNA     85,091  13,699,651      161      161      161  80.5  161  80.5        0  161   91.76   84.39
V10_CKI_N_32_1_MiFish.2.fq.gz      FASTQ   DNA     85,091  13,699,651      161      161      161  80.5  161  80.5        0  161   96.05   91.67
V10_CKI_N_32_2_MiFish.1.fq.gz      FASTQ   DNA     48,686   7,838,446      161      161      161  80.5  161  80.5        0  161    91.6   84.05
V10_CKI_N_32_2_MiFish.2.fq.gz      FASTQ   DNA     48,686   7,838,446      161      161      161  80.5  161  80.5        0  161   96.08   91.63
V10_CKI_N_32_3_MiFish.1.fq.gz      FASTQ   DNA     97,150  15,641,150      161      161      161  80.5  161  80.5        0  161   91.42   83.88
V10_CKI_N_32_3_MiFish.2.fq.gz      FASTQ   DNA     97,150  15,641,150      161      161      161  80.5  161  80.5        0  161   95.78    91.2
V10_CKI_N_32_4_MiFish.1.fq.gz      FASTQ   DNA    106,356  17,123,316      161      161      161  80.5  161  80.5        0  161   91.39   83.81
V10_CKI_N_32_4_MiFish.2.fq.gz      FASTQ   DNA    106,356  17,123,316      161      161      161  80.5  161  80.5        0  161   96.56   92.57
V10_CKI_N_32_5_MiFish.1.fq.gz      FASTQ   DNA     80,289  12,926,529      161      161      161  80.5  161  80.5        0  161    91.7   84.27
V10_CKI_N_32_5_MiFish.2.fq.gz      FASTQ   DNA     80,289  12,926,529      161      161      161  80.5  161  80.5        0  161   95.75   91.09
V10_CKI_N_32_DI_MiFish.1.fq.gz     FASTQ   DNA      3,009     484,449      161      161      161  80.5  161  80.5        0  161   92.73    86.7
V10_CKI_N_32_DI_MiFish.2.fq.gz     FASTQ   DNA      3,009     484,449      161      161      161  80.5  161  80.5        0  161   94.58    89.2
V10_CKI_N_32_WC_MiFish.1.fq.gz     FASTQ   DNA      9,909   1,595,349      161      161      161  80.5  161  80.5        0  161   90.05   81.94
V10_CKI_N_32_WC_MiFish.2.fq.gz     FASTQ   DNA      9,909   1,595,349      161      161      161  80.5  161  80.5        0  161   95.77   91.13
V10_CKI_N_33_1_MiFish.1.fq.gz      FASTQ   DNA     99,133  15,960,413      161      161      161  80.5  161  80.5        0  161   94.99   90.23
V10_CKI_N_33_1_MiFish.2.fq.gz      FASTQ   DNA     99,133  15,960,413      161      161      161  80.5  161  80.5        0  161   95.92   91.47
V10_CKI_N_33_2_MiFish.1.fq.gz      FASTQ   DNA     79,587  12,813,507      161      161      161  80.5  161  80.5        0  161   94.66   89.55
V10_CKI_N_33_2_MiFish.2.fq.gz      FASTQ   DNA     79,587  12,813,507      161      161      161  80.5  161  80.5        0  161   95.77   91.24
V10_CKI_N_33_3_MiFish.1.fq.gz      FASTQ   DNA    110,807  17,839,927      161      161      161  80.5  161  80.5        0  161   94.82   89.82
V10_CKI_N_33_3_MiFish.2.fq.gz      FASTQ   DNA    110,807  17,839,927      161      161      161  80.5  161  80.5        0  161   95.71   90.99
V10_CKI_N_33_4_MiFish.1.fq.gz      FASTQ   DNA    113,353  18,249,833      161      161      161  80.5  161  80.5        0  161   94.63   89.52
V10_CKI_N_33_4_MiFish.2.fq.gz      FASTQ   DNA    113,353  18,249,833      161      161      161  80.5  161  80.5        0  161   95.82   91.22
V10_CKI_N_33_5_MiFish.1.fq.gz      FASTQ   DNA    118,372  19,057,892      161      161      161  80.5  161  80.5        0  161   94.64   89.58
V10_CKI_N_33_5_MiFish.2.fq.gz      FASTQ   DNA    118,372  19,057,892      161      161      161  80.5  161  80.5        0  161   96.07   91.75
V10_CKI_N_33_DI_MiFish.1.fq.gz     FASTQ   DNA      9,358   1,506,638      161      161      161  80.5  161  80.5        0  161   94.09   88.84
V10_CKI_N_33_DI_MiFish.2.fq.gz     FASTQ   DNA      9,358   1,506,638      161      161      161  80.5  161  80.5        0  161   95.75   91.07
V10_CKI_N_33_WC_MiFish.1.fq.gz     FASTQ   DNA     13,094   2,108,134      161      161      161  80.5  161  80.5        0  161   94.32   89.23
V10_CKI_N_33_WC_MiFish.2.fq.gz     FASTQ   DNA     13,094   2,108,134      161      161      161  80.5  161  80.5        0  161   95.18   90.31
V10_CKI_N_34_1_MiFish.1.fq.gz      FASTQ   DNA     94,433  15,203,713      161      161      161  80.5  161  80.5        0  161   94.34   89.05
V10_CKI_N_34_1_MiFish.2.fq.gz      FASTQ   DNA     94,433  15,203,713      161      161      161  80.5  161  80.5        0  161   96.03    91.6
V10_CKI_N_34_2_MiFish.1.fq.gz      FASTQ   DNA     42,168   6,789,048      161      161      161  80.5  161  80.5        0  161   93.87    88.2
V10_CKI_N_34_2_MiFish.2.fq.gz      FASTQ   DNA     42,168   6,789,048      161      161      161  80.5  161  80.5        0  161   95.51   90.32
V10_CKI_N_34_3_MiFish.1.fq.gz      FASTQ   DNA     69,177  11,137,497      161      161      161  80.5  161  80.5        0  161      94    88.6
V10_CKI_N_34_3_MiFish.2.fq.gz      FASTQ   DNA     69,177  11,137,497      161      161      161  80.5  161  80.5        0  161   95.75   90.94
V10_CKI_N_34_4_MiFish.1.fq.gz      FASTQ   DNA     42,633   6,863,913      161      161      161  80.5  161  80.5        0  161   94.19   88.81
V10_CKI_N_34_4_MiFish.2.fq.gz      FASTQ   DNA     42,633   6,863,913      161      161      161  80.5  161  80.5        0  161   95.62   90.82
V10_CKI_N_34_5_MiFish.1.fq.gz      FASTQ   DNA     61,195   9,852,395      161      161      161  80.5  161  80.5        0  161   93.87    88.2
V10_CKI_N_34_5_MiFish.2.fq.gz      FASTQ   DNA     61,195   9,852,395      161      161      161  80.5  161  80.5        0  161   95.58   90.47
V10_CKI_N_34_DI_MiFish.1.fq.gz     FASTQ   DNA      6,189     996,429      161      161      161  80.5  161  80.5        0  161    93.2   87.45
V10_CKI_N_34_DI_MiFish.2.fq.gz     FASTQ   DNA      6,189     996,429      161      161      161  80.5  161  80.5        0  161   95.21   90.33
V10_CKI_N_34_WC_MiFish.1.fq.gz     FASTQ   DNA      8,044   1,295,084      161      161      161  80.5  161  80.5        0  161   93.61   87.95
V10_CKI_N_34_WC_MiFish.2.fq.gz     FASTQ   DNA      8,044   1,295,084      161      161      161  80.5  161  80.5        0  161   95.29   90.27
V10_CKI_N_35_1_MiFish.1.fq.gz      FASTQ   DNA     44,521   7,167,881      161      161      161  80.5  161  80.5        0  161      94   88.65
V10_CKI_N_35_1_MiFish.2.fq.gz      FASTQ   DNA     44,521   7,167,881      161      161      161  80.5  161  80.5        0  161   95.15   90.13
V10_CKI_N_35_2_MiFish.1.fq.gz      FASTQ   DNA     40,108   6,457,388      161      161      161  80.5  161  80.5        0  161   94.55    89.4
V10_CKI_N_35_2_MiFish.2.fq.gz      FASTQ   DNA     40,108   6,457,388      161      161      161  80.5  161  80.5        0  161   95.97   91.43
V10_CKI_N_35_3_MiFish.1.fq.gz      FASTQ   DNA     73,939  11,904,179      161      161      161  80.5  161  80.5        0  161   94.76   89.74
V10_CKI_N_35_3_MiFish.2.fq.gz      FASTQ   DNA     73,939  11,904,179      161      161      161  80.5  161  80.5        0  161   95.97   91.39
V10_CKI_N_35_4_MiFish.1.fq.gz      FASTQ   DNA    100,753  16,221,233      161      161      161  80.5  161  80.5        0  161   94.54   89.36
V10_CKI_N_35_4_MiFish.2.fq.gz      FASTQ   DNA    100,753  16,221,233      161      161      161  80.5  161  80.5        0  161   95.82   91.13
V10_CKI_N_35_5_MiFish.1.fq.gz      FASTQ   DNA     81,894  13,184,934      161      161      161  80.5  161  80.5        0  161   94.32   89.06
V10_CKI_N_35_5_MiFish.2.fq.gz      FASTQ   DNA     81,894  13,184,934      161      161      161  80.5  161  80.5        0  161   95.72   90.96
V10_CKI_N_35_DI_MiFish.1.fq.gz     FASTQ   DNA     15,236   2,452,996      161      161      161  80.5  161  80.5        0  161   94.04   88.82
V10_CKI_N_35_DI_MiFish.2.fq.gz     FASTQ   DNA     15,236   2,452,996      161      161      161  80.5  161  80.5        0  161   95.14   90.14
V10_CKI_N_35_WC_MiFish.1.fq.gz     FASTQ   DNA      8,553   1,377,033      161      161      161  80.5  161  80.5        0  161   93.69   88.15
V10_CKI_N_35_WC_MiFish.2.fq.gz     FASTQ   DNA      8,553   1,377,033      161      161      161  80.5  161  80.5        0  161   95.12   89.93
V10_CKI_N_36_1_MiFish.1.fq.gz      FASTQ   DNA    112,077  18,044,397      161      161      161  80.5  161  80.5        0  161    94.2   88.96
V10_CKI_N_36_1_MiFish.2.fq.gz      FASTQ   DNA    112,077  18,044,397      161      161      161  80.5  161  80.5        0  161   95.45   90.62
V10_CKI_N_36_2_MiFish.1.fq.gz      FASTQ   DNA    104,608  16,841,888      161      161      161  80.5  161  80.5        0  161    94.1   88.66
V10_CKI_N_36_2_MiFish.2.fq.gz      FASTQ   DNA    104,608  16,841,888      161      161      161  80.5  161  80.5        0  161   95.51   90.76
V10_CKI_N_36_3_MiFish.1.fq.gz      FASTQ   DNA     79,918  12,866,798      161      161      161  80.5  161  80.5        0  161   94.35    89.1
V10_CKI_N_36_3_MiFish.2.fq.gz      FASTQ   DNA     79,918  12,866,798      161      161      161  80.5  161  80.5        0  161   95.45   90.55
V10_CKI_N_36_4_MiFish.1.fq.gz      FASTQ   DNA     98,481  15,855,441      161      161      161  80.5  161  80.5        0  161    94.1   88.95
V10_CKI_N_36_4_MiFish.2.fq.gz      FASTQ   DNA     98,481  15,855,441      161      161      161  80.5  161  80.5        0  161   95.67   91.06
V10_CKI_N_36_5_MiFish.1.fq.gz      FASTQ   DNA     67,220  10,822,420      161      161      161  80.5  161  80.5        0  161   94.35   88.95
V10_CKI_N_36_5_MiFish.2.fq.gz      FASTQ   DNA     67,220  10,822,420      161      161      161  80.5  161  80.5        0  161   95.84   91.18
V10_CKI_N_36_DI_MiFish.1.fq.gz     FASTQ   DNA     10,588   1,704,668      161      161      161  80.5  161  80.5        0  161   93.76   88.04
V10_CKI_N_36_DI_MiFish.2.fq.gz     FASTQ   DNA     10,588   1,704,668      161      161      161  80.5  161  80.5        0  161   95.11   89.96
V10_CKI_N_36_WC_MiFish.1.fq.gz     FASTQ   DNA     12,375   1,992,375      161      161      161  80.5  161  80.5        0  161   93.79   88.02
V10_CKI_N_36_WC_MiFish.2.fq.gz     FASTQ   DNA     12,375   1,992,375      161      161      161  80.5  161  80.5        0  161   94.72   88.93
V10_CKI_N_37_1_MiFish.1.fq.gz      FASTQ   DNA    114,507  18,435,627      161      161      161  80.5  161  80.5        0  161   93.82   88.25
V10_CKI_N_37_1_MiFish.2.fq.gz      FASTQ   DNA    114,507  18,435,627      161      161      161  80.5  161  80.5        0  161   95.96   91.31
V10_CKI_N_37_2_MiFish.1.fq.gz      FASTQ   DNA    114,437  18,424,357      161      161      161  80.5  161  80.5        0  161   94.03   88.53
V10_CKI_N_37_2_MiFish.2.fq.gz      FASTQ   DNA    114,437  18,424,357      161      161      161  80.5  161  80.5        0  161   95.66    90.9
V10_CKI_N_37_3_MiFish.1.fq.gz      FASTQ   DNA     99,202  15,971,522      161      161      161  80.5  161  80.5        0  161      94   88.57
V10_CKI_N_37_3_MiFish.2.fq.gz      FASTQ   DNA     99,202  15,971,522      161      161      161  80.5  161  80.5        0  161   95.86   91.27
V10_CKI_N_37_4_MiFish.1.fq.gz      FASTQ   DNA     97,567  15,708,287      161      161      161  80.5  161  80.5        0  161      94   88.53
V10_CKI_N_37_4_MiFish.2.fq.gz      FASTQ   DNA     97,567  15,708,287      161      161      161  80.5  161  80.5        0  161   95.77   91.19
V10_CKI_N_37_5_MiFish.1.fq.gz      FASTQ   DNA     87,582  14,100,702      161      161      161  80.5  161  80.5        0  161   93.95    88.4
V10_CKI_N_37_5_MiFish.2.fq.gz      FASTQ   DNA     87,582  14,100,702      161      161      161  80.5  161  80.5        0  161   95.92   91.39
V10_CKI_N_37_DI_MiFish.1.fq.gz     FASTQ   DNA     10,171   1,637,531      161      161      161  80.5  161  80.5        0  161   92.91    86.9
V10_CKI_N_37_DI_MiFish.2.fq.gz     FASTQ   DNA     10,171   1,637,531      161      161      161  80.5  161  80.5        0  161    94.8   89.38
V10_CKI_N_37_WC_MiFish.1.fq.gz     FASTQ   DNA      7,453   1,199,933      161      161      161  80.5  161  80.5        0  161   93.67      88
V10_CKI_N_37_WC_MiFish.2.fq.gz     FASTQ   DNA      7,453   1,199,933      161      161      161  80.5  161  80.5        0  161   95.42   90.39
V10_CKI_N_38_1_MiFish.1.fq.gz      FASTQ   DNA    132,831  21,385,791      161      161      161  80.5  161  80.5        0  161   94.66   89.57
V10_CKI_N_38_1_MiFish.2.fq.gz      FASTQ   DNA    132,831  21,385,791      161      161      161  80.5  161  80.5        0  161   95.88    91.1
V10_CKI_N_38_2_MiFish.1.fq.gz      FASTQ   DNA    143,152  23,047,472      161      161      161  80.5  161  80.5        0  161   94.87   90.02
V10_CKI_N_38_2_MiFish.2.fq.gz      FASTQ   DNA    143,152  23,047,472      161      161      161  80.5  161  80.5        0  161   95.86   91.43
V10_CKI_N_38_3_MiFish.1.fq.gz      FASTQ   DNA    151,306  24,360,266      161      161      161  80.5  161  80.5        0  161   93.54   87.66
V10_CKI_N_38_3_MiFish.2.fq.gz      FASTQ   DNA    151,306  24,360,266      161      161      161  80.5  161  80.5        0  161   95.74   90.72
V10_CKI_N_38_4_MiFish.1.fq.gz      FASTQ   DNA    133,353  21,469,833      161      161      161  80.5  161  80.5        0  161   93.64   87.86
V10_CKI_N_38_4_MiFish.2.fq.gz      FASTQ   DNA    133,353  21,469,833      161      161      161  80.5  161  80.5        0  161   95.42   90.21
V10_CKI_N_38_5_MiFish.1.fq.gz      FASTQ   DNA     93,239  15,011,479      161      161      161  80.5  161  80.5        0  161   94.67   89.63
V10_CKI_N_38_5_MiFish.2.fq.gz      FASTQ   DNA     93,239  15,011,479      161      161      161  80.5  161  80.5        0  161   95.99   91.55
V10_CKI_N_38_DI_MiFish.1.fq.gz     FASTQ   DNA      8,683   1,397,963      161      161      161  80.5  161  80.5        0  161   93.46   87.84
V10_CKI_N_38_DI_MiFish.2.fq.gz     FASTQ   DNA      8,683   1,397,963      161      161      161  80.5  161  80.5        0  161   95.35   90.49
V10_CKI_N_38_WC_MiFish.1.fq.gz     FASTQ   DNA     10,732   1,727,852      161      161      161  80.5  161  80.5        0  161    93.8   88.03
V10_CKI_N_38_WC_MiFish.2.fq.gz     FASTQ   DNA     10,732   1,727,852      161      161      161  80.5  161  80.5        0  161   95.45   90.14
